UCL_CODE_2016,UCL_NAME_2016,SOSR_CODE_2016,SOSR_NAME_2016,SOS_CODE_2016,SOS_NAME_2016,AREA_ALBERS_SQKM_2016,UCL_CODE_2021,UCL_NAME_2021,SOSR_CODE_2021,SOSR_NAME_2021,SOS_CODE_2021,SOS_NAME_2021,AREA_ALBERS_SQKM_2021,Reason for change
321075,Mapleton (L),321,500 or more,32,Bounded Locality,1.268,321069,Mapleton (L),321,500 or more,32,Bounded Locality,1.268,
321076,Marburg (L),321,500 or more,32,Bounded Locality,3.7076,321070,Marburg (L),321,500 or more,32,Bounded Locality,3.7076,
321077,Mareeba - South (L),321,500 or more,32,Bounded Locality,5.2463,321071,Mareeba - South (L),321,500 or more,32,Bounded Locality,5.2463,
321078,Minden Village (L),321,500 or more,32,Bounded Locality,4.8069,321072,Minden Village (L),321,500 or more,32,Bounded Locality,4.8069,
321080,Mission Beach (L),321,500 or more,32,Bounded Locality,9.6177,321073,Mission Beach (L),321,500 or more,32,Bounded Locality,3.2597,
321081,Mitchell (L),321,500 or more,32,Bounded Locality,6.0628,321074,Mitchell (L),321,500 or more,32,Bounded Locality,6.0628,
321082,Mundoolun (L),321,500 or more,32,Bounded Locality,3.843,321075,Mundoolun (L),321,500 or more,32,Bounded Locality,3.843,
321083,Napranum (L),321,500 or more,32,Bounded Locality,2.0387,321076,Napranum (L),321,500 or more,32,Bounded Locality,2.0387,
321084,Nebo (L),321,500 or more,32,Bounded Locality,2.224,321077,Nebo (L),321,500 or more,32,Bounded Locality,2.3347,
321085,Nome (L),321,500 or more,32,Bounded Locality,1.7729,321078,Nome (L),321,500 or more,32,Bounded Locality,1.7729,
321086,Normanton (L),321,500 or more,32,Bounded Locality,12.161,321079,Normanton (L),321,500 or more,32,Bounded Locality,12.1609,
321087,Oakhurst (L),321,500 or more,32,Bounded Locality,25.6987,321080,Oakhurst (L),321,500 or more,32,Bounded Locality,25.6987,
322096,Peachester (L),322,200 to 499,32,Bounded Locality,1.8012,321081,Peachester (L),321,500 or more,32,Bounded Locality,1.8012,
321089,Pie Creek (L),321,500 or more,32,Bounded Locality,4.1293,321082,Pie Creek (L),321,500 or more,32,Bounded Locality,4.1293,
321090,Plainland (L),321,500 or more,32,Bounded Locality,17.6668,321083,Plainland (L),321,500 or more,32,Bounded Locality,17.6668,
321091,Point Lookout (L),321,500 or more,32,Bounded Locality,2.2321,321084,Point Lookout (L),321,500 or more,32,Bounded Locality,2.232,
322100,Poona (L),322,200 to 499,32,Bounded Locality,3.4625,321085,Poona (L),321,500 or more,32,Bounded Locality,1.7326,
321092,Pormpuraaw (L),321,500 or more,32,Bounded Locality,24.8767,321086,Pormpuraaw (L),321,500 or more,32,Bounded Locality,24.8767,
321093,Prince Henry Heights (L),321,500 or more,32,Bounded Locality,0.5607,321087,Prince Henry Heights (L),321,500 or more,32,Bounded Locality,0.5607,
321095,Ravenshoe (L),321,500 or more,32,Bounded Locality,3.5227,321088,Ravenshoe (L),321,500 or more,32,Bounded Locality,3.5227,
321097,Rubyvale (L),321,500 or more,32,Bounded Locality,8.7928,321089,Rubyvale (L),321,500 or more,32,Bounded Locality,8.7928,
321098,Samford Village (L),321,500 or more,32,Bounded Locality,1.5284,321090,Samford Village (L),321,500 or more,32,Bounded Locality,1.5284,
321099,Sapphire (L),321,500 or more,32,Bounded Locality,9.598,321091,Sapphire (L),321,500 or more,32,Bounded Locality,9.598,
322106,Seaforth (L),322,200 to 499,32,Bounded Locality,6.3352,321092,Seaforth (L),321,500 or more,32,Bounded Locality,6.3352,
321100,Sharon (L),321,500 or more,32,Bounded Locality,4.5254,321093,Sharon (L),321,500 or more,32,Bounded Locality,4.5254,
321101,Sloping Hummock (L),321,500 or more,32,Bounded Locality,0.5652,321094,Sloping Hummock (L),321,500 or more,32,Bounded Locality,0.5652,
321102,South Mission Beach (L),321,500 or more,32,Bounded Locality,2.0381,321095,South Mission Beach (L),321,500 or more,32,Bounded Locality,2.0381,
321103,Springsure (L),321,500 or more,32,Bounded Locality,5.1903,321096,Springsure (L),321,500 or more,32,Bounded Locality,5.1903,
321104,Sunshine Acres (L),321,500 or more,32,Bounded Locality,12.3651,321097,Sunshine Acres (L),321,500 or more,32,Bounded Locality,12.3651,
322117,Tamborine (L),322,200 to 499,32,Bounded Locality,4.8434,321098,Tamborine (L),321,500 or more,32,Bounded Locality,4.8434,
321105,Tara (L),321,500 or more,32,Bounded Locality,4.8528,321099,Tara (L),321,500 or more,32,Bounded Locality,4.8528,
321106,Taroom (L),321,500 or more,32,Bounded Locality,4.4097,321100,Taroom (L),321,500 or more,32,Bounded Locality,4.4097,
321107,Texas (L),321,500 or more,32,Bounded Locality,4.5045,321101,Texas (L),321,500 or more,32,Bounded Locality,4.5045,
321108,Thagoona (L),321,500 or more,32,Bounded Locality,2.2695,321102,Thagoona (L),321,500 or more,32,Bounded Locality,2.2695,
321109,The Palms (L),321,500 or more,32,Bounded Locality,11.9653,321103,The Palms (L),321,500 or more,32,Bounded Locality,11.9653,
315091,Tieri,315,"1,000 to 4,999",31,Other Urban,1.8959,321104,Tieri (L),321,500 or more,32,Bounded Locality,1.8959,Name Change
321110,Tolga - West (L),321,500 or more,32,Bounded Locality,5.8013,321105,Tolga - West (L),321,500 or more,32,Bounded Locality,5.8012,
321111,Tolga (L),321,500 or more,32,Bounded Locality,2.3917,321106,Tolga (L),321,500 or more,32,Bounded Locality,2.6683,
321112,Toorbul (L),321,500 or more,32,Bounded Locality,3.0581,321107,Toorbul (L),321,500 or more,32,Bounded Locality,3.0581,
321113,Wangan (L),321,500 or more,32,Bounded Locality,0.5132,321108,Wangan (L),321,500 or more,32,Bounded Locality,0.5132,
321114,Winton (L),321,500 or more,32,Bounded Locality,4.1332,321109,Winton (L),321,500 or more,32,Bounded Locality,4.1332,
321115,Witta (L),321,500 or more,32,Bounded Locality,5.5192,321110,Witta (L),321,500 or more,32,Bounded Locality,5.5192,
321116,Wonga Beach (L),321,500 or more,32,Bounded Locality,1.7613,321111,Wonga Beach (L),321,500 or more,32,Bounded Locality,1.7613,
321117,Woorabinda (L),321,500 or more,32,Bounded Locality,219.5151,321112,Woorabinda (L),321,500 or more,32,Bounded Locality,219.5151,
321118,Yabulu (L),321,500 or more,32,Bounded Locality,2.4375,321113,Yabulu (L),321,500 or more,32,Bounded Locality,2.4375,
321119,Yarraman (L),321,500 or more,32,Bounded Locality,2.9467,321114,Yarraman (L),321,500 or more,32,Bounded Locality,2.9467,
322001,Alligator Creek (L),322,200 to 499,32,Bounded Locality,2.7225,322001,Alligator Creek (L),322,499 or less,32,Bounded Locality,2.7225,
322002,Alpha (L),322,200 to 499,32,Bounded Locality,2.2915,322002,Alpha (L),322,499 or less,32,Bounded Locality,2.2915,
322003,Alva Beach (L),322,200 to 499,32,Bounded Locality,0.7859,322003,Alva Beach (L),322,499 or less,32,Bounded Locality,0.7859,
322004,Amity Point (L),322,200 to 499,32,Bounded Locality,1.2244,322004,Amity Point (L),322,499 or less,32,Bounded Locality,1.2244,
322005,Aramac (L),322,200 to 499,32,Bounded Locality,1.2466,322005,Aramac (L),322,499 or less,32,Bounded Locality,1.2466,
322007,Arcadia Bay (L),322,200 to 499,32,Bounded Locality,0.7371,322006,Arcadia Bay (L),322,499 or less,32,Bounded Locality,0.7371,
322008,Augathella (L),322,200 to 499,32,Bounded Locality,4.2422,322007,Augathella (L),322,499 or less,32,Bounded Locality,4.2422,
,,,,,,,322008,Bangalee (L),322,499 or less,32,Bounded Locality,0.1394,New
322009,Baralaba (L),322,200 to 499,32,Bounded Locality,1.3759,322009,Baralaba (L),322,499 or less,32,Bounded Locality,1.3759,
322010,Bauple Forest (L),322,200 to 499,32,Bounded Locality,2.6769,322010,Bauple Forest (L),322,499 or less,32,Bounded Locality,2.6769,
321011,Beechmont (L),321,500 or more,32,Bounded Locality,18.2146,322011,Beechmont (L),322,499 or less,32,Bounded Locality,1.9826,
322011,Beerburrum - North (L),322,200 to 499,32,Bounded Locality,4.0117,322012,Beerburrum - North (L),322,499 or less,32,Bounded Locality,4.0117,
322012,Beerburrum (L),322,200 to 499,32,Bounded Locality,0.6241,322013,Beerburrum (L),322,499 or less,32,Bounded Locality,0.6241,
322013,Bell (L),322,200 to 499,32,Bounded Locality,72.4621,322014,Bell (L),322,499 or less,32,Bounded Locality,1.27,
322014,Bingil Bay (L),322,200 to 499,32,Bounded Locality,0.9171,322015,Bingil Bay (L),322,499 or less,32,Bounded Locality,0.9171,
322015,Bluff (L),322,200 to 499,32,Bounded Locality,0.5078,322016,Bluff (L),322,499 or less,32,Bounded Locality,0.5078,
322016,Boigu Island (L),322,200 to 499,32,Bounded Locality,71.4085,322017,Boigu Island (L),322,499 or less,32,Bounded Locality,71.4085,
322017,Boonooroo - Tuan (L),322,200 to 499,32,Bounded Locality,3.788,322018,Boonooroo - Tuan (L),322,499 or less,32,Bounded Locality,4.5021,
322018,Boreen Point (L),322,200 to 499,32,Bounded Locality,0.4025,322019,Boreen Point (L),322,499 or less,32,Bounded Locality,0.4025,
322019,Boulia (L),322,200 to 499,32,Bounded Locality,0.6867,322020,Boulia (L),322,499 or less,32,Bounded Locality,0.6867,
322020,Bramston Beach (L),322,200 to 499,32,Bounded Locality,0.4792,322021,Bramston Beach (L),322,499 or less,32,Bounded Locality,0.4792,
322022,Burketown (L),322,200 to 499,32,Bounded Locality,4.3127,322022,Burketown (L),322,499 or less,32,Bounded Locality,4.3127,
322024,Burrum Heads - South (L),322,200 to 499,32,Bounded Locality,2.4517,322023,Burrum Heads - South (L),322,499 or less,32,Bounded Locality,2.4517,
322025,Cabbage Tree Point (L),322,200 to 499,32,Bounded Locality,0.552,322024,Cabbage Tree Point (L),322,499 or less,32,Bounded Locality,0.552,
322026,Camooweal (L),322,200 to 499,32,Bounded Locality,2.6885,322025,Camooweal (L),322,499 or less,32,Bounded Locality,2.6885,
322028,Cecil Plains (L),322,200 to 499,32,Bounded Locality,1.742,322026,Cecil Plains (L),322,499 or less,32,Bounded Locality,1.742,
322029,Chillagoe (L),322,200 to 499,32,Bounded Locality,1.3323,322027,Chillagoe (L),322,499 or less,32,Bounded Locality,1.3323,
322030,Coconuts (L),322,200 to 499,32,Bounded Locality,6.9279,322028,Coconuts (L),322,499 or less,32,Bounded Locality,0.2262,
322031,Coen (L),322,200 to 499,32,Bounded Locality,2.1451,322029,Coen (L),322,499 or less,32,Bounded Locality,2.1451,
322032,Cordalba (L),322,200 to 499,32,Bounded Locality,0.8217,322030,Cordalba (L),322,499 or less,32,Bounded Locality,0.8217,
322033,Cungulla (L),322,200 to 499,32,Bounded Locality,0.814,322031,Cungulla (L),322,499 or less,32,Bounded Locality,0.814,
322034,Daintree (L),322,200 to 499,32,Bounded Locality,6.2727,322032,Daintree (L),322,499 or less,32,Bounded Locality,6.2727,
322035,Dauan Island (L),322,200 to 499,32,Bounded Locality,3.623,322033,Dauan Island (L),322,499 or less,32,Bounded Locality,3.623,
322036,Dimbulah (L),322,200 to 499,32,Bounded Locality,2.2123,322034,Dimbulah (L),322,499 or less,32,Bounded Locality,2.2123,
322037,Dirranbandi (L),322,200 to 499,32,Bounded Locality,8.9925,322035,Dirranbandi (L),322,499 or less,32,Bounded Locality,8.9925,
322038,Donnybrook (L),322,200 to 499,32,Bounded Locality,0.5964,322036,Donnybrook (L) (Qld),322,499 or less,32,Bounded Locality,0.5964,Name Change
322039,Duaringa (L),322,200 to 499,32,Bounded Locality,3.8657,322037,Duaringa (L),322,499 or less,32,Bounded Locality,3.8657,
322040,Eidsvold (L),322,200 to 499,32,Bounded Locality,2.8711,322038,Eidsvold (L),322,499 or less,32,Bounded Locality,2.8711,
322041,El Arish (L),322,200 to 499,32,Bounded Locality,0.7447,322039,El Arish (L),322,499 or less,32,Bounded Locality,0.7447,
322042,Erakala (L),322,200 to 499,32,Bounded Locality,0.9419,322040,Erakala (L),322,499 or less,32,Bounded Locality,0.9419,
322043,Erub (Darnley) Island (L),322,200 to 499,32,Bounded Locality,5.6417,322041,Erub (Darnley) Island (L),322,499 or less,32,Bounded Locality,5.6417,
322044,Eton (L),322,200 to 499,32,Bounded Locality,6.595,322042,Eton (L),322,499 or less,32,Bounded Locality,6.595,
322045,Farleigh (L),322,200 to 499,32,Bounded Locality,4.3559,322043,Farleigh (L),322,499 or less,32,Bounded Locality,4.3559,
322046,Finch Hatton (L),322,200 to 499,32,Bounded Locality,0.6477,322044,Finch Hatton (L),322,499 or less,32,Bounded Locality,0.6477,
322047,Flying Fish Point (L),322,200 to 499,32,Bounded Locality,1.183,322045,Flying Fish Point (L),322,499 or less,32,Bounded Locality,1.183,
322048,Forest Hill (L),322,200 to 499,32,Bounded Locality,0.5789,322046,Forest Hill (L) (Qld),322,499 or less,32,Bounded Locality,0.5789,Name Change
322049,Fraser Island (L),322,200 to 499,32,Bounded Locality,0.6742,322047,Fraser Island (L),322,499 or less,32,Bounded Locality,0.6742,
322050,Georgetown (L),322,200 to 499,32,Bounded Locality,1.4159,322048,Georgetown (L),322,499 or less,32,Bounded Locality,1.4159,
322051,Giru (L),322,200 to 499,32,Bounded Locality,1.6129,322049,Giru (L),322,499 or less,32,Bounded Locality,1.6129,
321046,Glenden (L),321,500 or more,32,Bounded Locality,4.637,322050,Glenden (L),322,499 or less,32,Bounded Locality,4.6522,
322052,Gowrie Mountain (L),322,200 to 499,32,Bounded Locality,2.0083,322051,Gowrie Mountain (L),322,499 or less,32,Bounded Locality,2.0083,
322053,Grantham (L),322,200 to 499,32,Bounded Locality,0.9128,322052,Grantham (L),322,499 or less,32,Bounded Locality,0.9128,
322054,Grasstree Beach (L),322,200 to 499,32,Bounded Locality,0.2388,322053,Grasstree Beach (L),322,499 or less,32,Bounded Locality,0.4298,
322055,Haliday Bay - Ball Bay (L),322,200 to 499,32,Bounded Locality,3.2893,322054,Haliday Bay - Ball Bay (L),322,499 or less,32,Bounded Locality,3.2893,
322056,Halifax (L),322,200 to 499,32,Bounded Locality,0.7891,322055,Halifax (L),322,499 or less,32,Bounded Locality,0.7891,
322057,Hammond Island (L),322,200 to 499,32,Bounded Locality,15.5995,322056,Hammond Island (L),322,499 or less,32,Bounded Locality,15.6029,
322058,Harrisville (L),322,200 to 499,32,Bounded Locality,1.5626,322057,Harrisville (L),322,499 or less,32,Bounded Locality,1.5626,
322059,Hideaway Bay - Dingo Beach (L),322,200 to 499,32,Bounded Locality,3.369,322058,Hideaway Bay - Dingo Beach (L),322,499 or less,32,Bounded Locality,3.369,
322060,Iama (Yam) Island (L),322,200 to 499,32,Bounded Locality,1.8608,322059,Iama (Yam) Island (L),322,499 or less,32,Bounded Locality,1.8608,
322061,Imbil (L),322,200 to 499,32,Bounded Locality,1.0407,322060,Imbil (L),322,499 or less,32,Bounded Locality,1.0407,
321062,Injinoo (L),321,500 or more,32,Bounded Locality,2.5096,322061,Injinoo (L),322,499 or less,32,Bounded Locality,2.5096,
322062,Injune (L),322,200 to 499,32,Bounded Locality,1.1044,322062,Injune (L),322,499 or less,32,Bounded Locality,1.1044,
322063,Julia Creek (L),322,200 to 499,32,Bounded Locality,6.9899,322063,Julia Creek (L),322,499 or less,32,Bounded Locality,6.9899,
322064,Kalamia Estate (L),322,200 to 499,32,Bounded Locality,0.1388,322064,Kalamia Estate (L),322,499 or less,32,Bounded Locality,0.4216,
322065,Kandanga (L),322,200 to 499,32,Bounded Locality,0.3536,322065,Kandanga (L),322,499 or less,32,Bounded Locality,0.3536,
322066,Karragarra Island (L),322,200 to 499,32,Bounded Locality,1.0084,322066,Karragarra Island (L),322,499 or less,32,Bounded Locality,1.0084,
321065,Karumba (L),321,500 or more,32,Bounded Locality,16.3242,322067,Karumba (L),322,499 or less,32,Bounded Locality,16.3242,
322067,Kenilworth (L),322,200 to 499,32,Bounded Locality,1.4339,322068,Kenilworth (L),322,499 or less,32,Bounded Locality,1.4339,
322068,Keppel Sands (L),322,200 to 499,32,Bounded Locality,0.6652,322069,Keppel Sands (L),322,499 or less,32,Bounded Locality,0.6652,
322069,Kilkivan (L),322,200 to 499,32,Bounded Locality,3.3741,322070,Kilkivan (L),322,499 or less,32,Bounded Locality,3.3741,
322071,Laura (L) (Qld),322,200 to 499,32,Bounded Locality,11.2052,322071,Laura (L) (Qld),322,499 or less,32,Bounded Locality,11.2052,
322072,Lockrose (L),322,200 to 499,32,Bounded Locality,0.8023,322072,Lockrose (L),322,499 or less,32,Bounded Locality,0.8023,
322073,Lucinda (L),322,200 to 499,32,Bounded Locality,2.4951,322073,Lucinda (L),322,499 or less,32,Bounded Locality,2.4951,
322074,Maaroom (L),322,200 to 499,32,Bounded Locality,0.4341,322074,Maaroom (L),322,499 or less,32,Bounded Locality,0.4341,
322075,Mabuiag Island (L),322,200 to 499,32,Bounded Locality,6.2719,322075,Mabuiag Island (L),322,499 or less,32,Bounded Locality,6.2719,
322076,Mapoon (L),322,200 to 499,32,Bounded Locality,15.1372,322076,Mapoon (L),322,499 or less,32,Bounded Locality,15.2735,
322077,Mer (Murray) Island (L),322,200 to 499,32,Bounded Locality,4.8647,322077,Mer (Murray) Island (L),322,499 or less,32,Bounded Locality,4.8647,
322078,Merinda (L),322,200 to 499,32,Bounded Locality,0.5708,322078,Merinda (L),322,499 or less,32,Bounded Locality,0.5708,
322079,Meringandan (L),322,200 to 499,32,Bounded Locality,1.7431,322079,Meringandan (L),322,499 or less,32,Bounded Locality,1.7431,
322080,Midge Point (L),322,200 to 499,32,Bounded Locality,2.1672,322080,Midge Point (L),322,499 or less,32,Bounded Locality,2.1672,
322081,Millaa Millaa (L),322,200 to 499,32,Bounded Locality,1.1138,322081,Millaa Millaa (L),322,499 or less,32,Bounded Locality,1.1138,
322082,Miriam Vale (L),322,200 to 499,32,Bounded Locality,3.5784,322082,Miriam Vale (L),322,499 or less,32,Bounded Locality,3.5784,
322083,Mirriwinni (L),322,200 to 499,32,Bounded Locality,0.2535,322083,Mirriwinni (L),322,499 or less,32,Bounded Locality,0.2535,
322084,Mount Garnet (L),322,200 to 499,32,Bounded Locality,2.7675,322084,Mount Garnet (L),322,499 or less,32,Bounded Locality,2.7675,
322085,Mount Julian (L),322,200 to 499,32,Bounded Locality,7.9584,322085,Mount Julian (L),322,499 or less,32,Bounded Locality,7.9584,
322086,Mount Larcom (L),322,200 to 499,32,Bounded Locality,3.0162,322086,Mount Larcom (L),322,499 or less,32,Bounded Locality,3.0162,
322087,Mount Nebo (L),322,200 to 499,32,Bounded Locality,2.6266,322087,Mount Nebo (L),322,499 or less,32,Bounded Locality,2.6266,
322088,Mount Perry (L),322,200 to 499,32,Bounded Locality,1.9231,322088,Mount Perry (L),322,499 or less,32,Bounded Locality,1.9231,
322089,Mourilyan (L),322,200 to 499,32,Bounded Locality,0.7111,322089,Mourilyan (L),322,499 or less,32,Bounded Locality,0.7111,
322090,Murphys Creek (L),322,200 to 499,32,Bounded Locality,1.8582,322090,Murphys Creek (L),322,499 or less,32,Bounded Locality,1.8582,
322091,Nahrunda (L),322,200 to 499,32,Bounded Locality,6.523,322091,Nahrunda (L),322,499 or less,32,Bounded Locality,6.523,
322092,New Mapoon (L),322,200 to 499,32,Bounded Locality,2.3718,322092,New Mapoon (L),322,499 or less,32,Bounded Locality,2.3718,
322093,Newell (L),322,200 to 499,32,Bounded Locality,0.5057,322093,Newell (L),322,499 or less,32,Bounded Locality,0.5057,
322094,Oak Beach (L),322,200 to 499,32,Bounded Locality,2.8814,322094,Oak Beach (L),322,499 or less,32,Bounded Locality,2.8814,
322095,Oakwood (L),322,200 to 499,32,Bounded Locality,11.3425,322095,Oakwood (L),322,499 or less,32,Bounded Locality,11.3425,
322097,Peak Crossing (L),322,200 to 499,32,Bounded Locality,1.7081,322096,Peak Crossing (L),322,499 or less,32,Bounded Locality,1.7081,
322098,Picnic Bay (L),322,200 to 499,32,Bounded Locality,1.0381,322097,Picnic Bay (L),322,499 or less,32,Bounded Locality,1.0381,
322099,Placid Hills (L),322,200 to 499,32,Bounded Locality,0.7201,322098,Placid Hills (L),322,499 or less,32,Bounded Locality,0.7201,
322101,Proston (L),322,200 to 499,32,Bounded Locality,1.3537,322099,Proston (L),322,499 or less,32,Bounded Locality,1.3537,
321094,Quilpie (L),321,500 or more,32,Bounded Locality,9.9419,322100,Quilpie (L),322,499 or less,32,Bounded Locality,9.9419,
321096,Richmond (L) (Qld),321,500 or more,32,Bounded Locality,5.4824,322101,Richmond (L) (Qld),322,499 or less,32,Bounded Locality,5.4824,
322102,Saibai Island (L),322,200 to 499,32,Bounded Locality,104.1132,322102,Saibai Island (L),322,499 or less,32,Bounded Locality,104.1132,
322103,Sarina Beach (L),322,200 to 499,32,Bounded Locality,1.3719,322103,Sarina Beach (L),322,499 or less,32,Bounded Locality,1.3719,
322104,Saunders Beach (L),322,200 to 499,32,Bounded Locality,0.3171,322104,Saunders Beach (L),322,499 or less,32,Bounded Locality,0.3171,
322105,Scottville (L),322,200 to 499,32,Bounded Locality,0.6486,322105,Scottville (L),322,499 or less,32,Bounded Locality,0.6486,
322107,Seisia (L),322,200 to 499,32,Bounded Locality,1.955,322106,Seisia (L),322,499 or less,32,Bounded Locality,1.955,
